# Rescue Logfile. Created by GNU ddrescue version 1.19
# Command line: ddrescue -b 2048 -d -r 3 -v /dev/sr0 image.iso image.log
# Start time:   2015-10-09 19:52:25
# Current time: 2015-10-09 23:19:57
# Scraping failed blocks... (forwards)
# current_pos  current_status
0xD37FB000     /
#      pos        size  status
0x11D9F0800  0x0000F000  /
0x11D9FF800  0x00000800  -
0x11DA00000  0x00008000  +
0x11DA08000  0x00000800  -
0x11DA08800  0x00007000  /
0x11DA0F800  0x00000800  -
0x11DA10000  0x00018000  +
0x11DA28000  0x00000800  -
0x11DA28800  0x00007000  /
0x11DA2F800  0x00000800  -
0x11DA30000  0x00018000  +
0x11DA48000  0x00000800  -
0x11DA48800  0x00007000  /
0x11DA4F800  0x00000800  -
0x11DA50000  0x00010000  +
0x11DA60000  0x00000800  -
0x11DA60800  0x0000F000  /
0x11DA6F800  0x00000800  -
0x11DA70000  0x00010000  +
0x11DA80000  0x00000800  -
0x11DA80800  0x0000E000  /
0x11DA8E800  0x00000800  -
0x11DA8F000  0x00011000  +
0x11DAA0000  0x00000800  -
0x11DAA0800  0x0002F000  /
0x11DACF800  0x00000800  -
0x11DAD0000  0x00008000  +
0x11DAD8000  0x00000800  -
0x11DAD8800  0x00007000  /
0x11DADF800  0x00000800  -
0x11DAE0000  0x00018000  +
0x11DAF8000  0x00000800  -
0x11DAF8800  0x00007000  /
0x11DAFF800  0x00000800  -
0x11DB00000  0x00018000  +
0x11DB18000  0x00000800  -
0x11DB18800  0x00007000  /
0x11DB1F800  0x00000800  -
0x11DB20000  0x00030000  +
0x11DB50000  0x00000800  -
0x11DB50800  0x0000F000  /
0x11DB5F800  0x00000800  -
0x11DB60000  0x00010000  +
0x11DB70000  0x00000800  -
0x11DB70800  0x0000F000  /
0x11DB7F800  0x00000800  -
0x11DB80000  0x00010000  +
0x11DB90000  0x00000800  -
0x11DB90800  0x0000F000  /
0x11DB9F800  0x00000800  -
0x11DBA0000  0x00008000  +
0x11DBA8000  0x00000800  -
0x11DBA8800  0x00007000  /
0x11DBAF800  0x00000800  -
0x11DBB0000  0x00018000  +
0x11DBC8000  0x00000800  -
0x11DBC8800  0x00017000  /
0x11DBDF800  0x00000800  -
0x11DBE0000  0x00008000  +
0x11DBE8000  0x00000800  -
0x11DBE8800  0x00007000  /
0x11DBEF800  0x00000800  -
0x11DBF0000  0x00018000  +
0x11DC08000  0x00000800  -
0x11DC08800  0x00007000  /
0x11DC0F800  0x00000800  -
0x11DC10000  0x00010000  +
0x11DC20000  0x00000800  -
0x11DC20800  0x0002F000  /
0x11DC4F800  0x00000800  -
0x11DC50000  0x00010000  +
0x11DC60000  0x00000800  -
0x11DC60800  0x0000F000  /
0x11DC6F800  0x00000800  -
0x11DC70000  0x00008000  +
0x11DC78000  0x00000800  -
0x11DC78800  0x00007000  /
0x11DC7F800  0x00000800  -
0x11DC80000  0x00018000  +
0x11DC98000  0x00000800  -
0x11DC98800  0x00007000  /
0x11DC9F800  0x00000800  -
0x11DCA0000  0x00018000  +
0x11DCB8000  0x00000800  -
0x11DCB8800  0x00007000  /
0x11DCBF800  0x00000800  -
0x11DCC0000  0x00018000  +
0x11DCD8000  0x00000800  -
0x11DCD8800  0x00007000  /
0x11DCDF800  0x00000800  -
0x11DCE0000  0x00010000  +
0x11DCF0000  0x00000800  -
0x11DCF0800  0x0000F000  /
0x11DCFF800  0x00000800  -
0x11DD00000  0x00010000  +
0x11DD10000  0x00000800  -
0x11DD10800  0x00009000  /
0x11DD19800  0x00000800  -
0x11DD1A000  0x00016000  +
0x11DD30000  0x00000800  -
0x11DD30800  0x0000F000  /
0x11DD3F800  0x00000800  -
0x11DD40000  0x00008000  +
0x11DD48000  0x00000800  -
0x11DD48800  0x00007000  /
0x11DD4F800  0x00000800  -
0x11DD50000  0x00018000  +
0x11DD68000  0x00000800  -
0x11DD68800  0x00007000  /
0x11DD6F800  0x00000800  -
0x11DD70000  0x0000B000  +
0x11DD7B000  0x00000800  -
0x11DD7B800  0x00004000  /
0x11DD7F800  0x00000800  -
0x11DD80000  0x00008000  +
0x11DD88000  0x00000800  -
0x11DD88800  0x00007000  /
0x11DD8F800  0x00000800  -
0x11DD90000  0x00018000  +
0x11DDA8000  0x00000800  -
0x11DDA8800  0x00007000  /
0x11DDAF800  0x00000800  -
0x11DDB0000  0x00010000  +
0x11DDC0000  0x00000800  -
0x11DDC0800  0x0002F000  /
0x11DDEF800  0x00000800  -
0x11DDF0000  0x00010000  +
0x11DE00000  0x00000800  -
0x11DE00800  0x0000F000  /
0x11DE0F800  0x00000800  -
0x11DE10000  0x00028000  +
0x11DE38000  0x00000800  -
0x11DE38800  0x00007000  /
0x11DE3F800  0x00000800  -
0x11DE40000  0x00018000  +
0x11DE58000  0x00000800  -
0x11DE58800  0x00017000  /
0x11DE6F800  0x00000800  -
0x11DE70000  0x00008000  +
0x11DE78000  0x00000800  -
0x11DE78800  0x00007000  /
0x11DE7F800  0x00000800  -
0x11DE80000  0x00010000  +
0x11DE90000  0x00000800  -
0x11DE90800  0x0000F000  /
0x11DE9F800  0x00000800  -
0x11DEA0000  0x00010000  +
0x11DEB0000  0x00000800  -
0x11DEB0800  0x0000F000  /
0x11DEBF800  0x00000800  -
0x11DEC0000  0x00048000  +
0x11DF08000  0x00000800  -
0x11DF08800  0x00007000  /
0x11DF0F800  0x00000800  -
0x11DF10000  0x00018000  +
0x11DF28000  0x00000800  -
0x11DF28800  0x00017000  /
0x11DF3F800  0x00000800  -
0x11DF40000  0x00008000  +
0x11DF48000  0x00000800  -
0x11DF48800  0x00007000  /
0x11DF4F800  0x00000800  -
0x11DF50000  0x00010000  +
0x11DF60000  0x00000800  -
0x11DF60800  0x0000F000  /
0x11DF6F800  0x00000800  -
0x11DF70000  0x00010000  +
0x11DF80000  0x00000800  -
0x11DF80800  0x0000F000  /
0x11DF8F800  0x00000800  -
0x11DF90000  0x00030000  +
0x11DFC0000  0x00000800  -
0x11DFC0800  0x0000F000  /
0x11DFCF800  0x00000800  -
0x11DFD0000  0x00060000  +
0x11E030000  0x00000800  -
0x11E030800  0x0000F000  /
0x11E03F800  0x00000800  -
0x11E040000  0x00050000  +
0x11E090000  0x00000800  -
0x11E090800  0x0000F000  /
0x11E09F800  0x00000800  -
0x11E0A0000  0x000C0000  +
0x11E160000  0x00000800  -
0x11E160800  0x0000F000  /
0x11E16F800  0x00000800  -
0x11E170000  0x2AD58000  +
0x148EC8000  0x00000800  -
0x148EC8800  0x00007000  /
0x148ECF800  0x00000800  -
0x148ED0000  0x00010000  +
0x148EE0000  0x00000800  -
0x148EE0800  0x0000F000  /
0x148EEF800  0x00000800  -
0x148EF0000  0x00078000  +
0x148F68000  0x00000800  -
0x148F68800  0x00007000  /
0x148F6F800  0x00000800  -
0x148F70000  0x00030000  +
0x148FA0000  0x00000800  -
0x148FA0800  0x0000F000  /
0x148FAF800  0x00000800  -
0x148FB0000  0x00007000  +
0x148FB7000  0x00000800  -
0x148FB7800  0x00008000  /
0x148FBF800  0x00000800  -
0x148FC0000  0x00068000  +
0x149028000  0x00000800  -
0x149028800  0x00007000  /
0x14902F800  0x00000800  -
0x149030000  0x00010000  +
0x149040000  0x00000800  -
0x149040800  0x0000F000  /
0x14904F800  0x00000800  -
0x149050000  0x000B0000  +
0x149100000  0x00000800  -
0x149100800  0x0000F000  /
0x14910F800  0x00000800  -
0x149110000  0x00010000  +
0x149120000  0x00000800  -
0x149120800  0x0001F000  /
0x14913F800  0x00000800  -
0x149140000  0x00010000  +
0x149150000  0x00000800  -
0x149150800  0x0000A000  /
0x14915A800  0x00000800  -
0x14915B000  0x0002D000  +
0x149188000  0x00000800  -
0x149188800  0x00007000  /
0x14918F800  0x00000800  -
0x149190000  0x00020000  +
0x1491B0000  0x00000800  -
0x1491B0800  0x0001F000  /
0x1491CF800  0x00000800  -
0x1491D0000  0x00062000  +
0x149232000  0x00000800  -
0x149232800  0x0000D000  /
0x14923F800  0x00000800  -
0x149240000  0x00008000  +
0x149248000  0x00000800  -
0x149248800  0x00007000  /
0x14924F800  0x00000800  -
0x149250000  0x000F0000  +
0x149340000  0x00000800  -
0x149340800  0x0000A000  /
0x14934A800  0x00000800  -
0x14934B000  0x00095000  +
0x1493E0000  0x00000800  -
0x1493E0800  0x0000F000  /
0x1493EF800  0x00000800  -
0x1493F0000  0x23BC0000  +
0x16CFB0000  0x00000800  -
0x16CFB0800  0x0000A000  /
0x16CFBA800  0x00000800  -
0x16CFBB000  0x1ACDD000  +
0x187C98000  0x00000800  -
0x187C98800  0x00007000  /
0x187C9F800  0x00000800  -
0x187CA0000  0x00010000  +
0x187CB0000  0x00000800  -
0x187CB0800  0x0000F000  /
0x187CBF800  0x00000800  -
0x187CC0000  0x00020000  +
0x187CE0000  0x00000800  -
0x187CE0800  0x0000F000  /
0x187CEF800  0x00000800  -
0x187CF0000  0x00048000  +
0x187D38000  0x00000800  -
0x187D38800  0x00007000  /
0x187D3F800  0x00000800  -
0x187D40000  0x00010000  +
0x187D50000  0x00000800  -
0x187D50800  0x0000F000  /
0x187D5F800  0x00000800  -
0x187D60000  0x00038000  +
0x187D98000  0x00000800  -
0x187D98800  0x00007000  /
0x187D9F800  0x00000800  -
0x187DA0000  0x00010000  +
0x187DB0000  0x00000800  -
0x187DB0800  0x0000F000  /
0x187DBF800  0x00000800  -
0x187DC0000  0x00030000  +
0x187DF0000  0x00000800  -
0x187DF0800  0x00007000  /
0x187DF7800  0x00000800  -
0x187DF8000  0x00010000  +
0x187E08000  0x00000800  -
0x187E08800  0x00007000  /
0x187E0F800  0x00000800  -
0x187E10000  0x00010000  +
0x187E20000  0x00000800  -
0x187E20800  0x0000F000  /
0x187E2F800  0x00000800  -
0x187E30000  0x00008000  +
0x187E38000  0x00000800  -
0x187E38800  0x00007000  /
0x187E3F800  0x00000800  -
0x187E40000  0x00010000  +
0x187E50000  0x00000800  -
0x187E50800  0x00007000  /
0x187E57800  0x00000800  -
0x187E58000  0x00010000  +
0x187E68000  0x00000800  -
0x187E68800  0x00007000  /
0x187E6F800  0x00000800  -
0x187E70000  0x00010000  +
0x187E80000  0x00000800  -
0x187E80800  0x0000F000  /
0x187E8F800  0x00000800  -
0x187E90000  0x00018000  +
0x187EA8000  0x00000800  -
0x187EA8800  0x00007000  /
0x187EAF800  0x00000800  -
0x187EB0000  0x00010000  +
0x187EC0000  0x00000800  -
0x187EC0800  0x00007000  /
0x187EC7800  0x00000800  -
0x187EC8000  0x00010000  +
0x187ED8000  0x00000800  -
0x187ED8800  0x00007000  /
0x187EDF800  0x00000800  -
0x187EE0000  0x00010000  +
0x187EF0000  0x00000800  -
0x187EF0800  0x0000F000  /
0x187EFF800  0x00000800  -
0x187F00000  0x00008000  +
0x187F08000  0x00000800  -
0x187F08800  0x00007000  /
0x187F0F800  0x00000800  -
0x187F10000  0x00010000  +
0x187F20000  0x00000800  -
0x187F20800  0x0000F000  /
0x187F2F800  0x00000800  -
0x187F30000  0x00008000  +
0x187F38000  0x00000800  -
0x187F38800  0x00007000  /
0x187F3F800  0x00000800  -
0x187F40000  0x00020000  +
0x187F60000  0x00000800  -
0x187F60800  0x0000F000  /
0x187F6F800  0x00000800  -
0x187F70000  0x00008000  +
0x187F78000  0x00000800  -
0x187F78800  0x00007000  /
0x187F7F800  0x00000800  -
0x187F80000  0x00010000  +
0x187F90000  0x00000800  -
0x187F90800  0x0000F000  /
0x187F9F800  0x00000800  -
0x187FA0000  0x00008000  +
0x187FA8000  0x00000800  -
0x187FA8800  0x00007000  /
0x187FAF800  0x00000800  -
0x187FB0000  0x00010000  +
0x187FC0000  0x00000800  -
0x187FC0800  0x0000F000  /
0x187FCF800  0x00000800  -
0x187FD0000  0x00008000  +
0x187FD8000  0x00000800  -
0x187FD8800  0x00007000  /
0x187FDF800  0x00000800  -
0x187FE0000  0x00010000  +
0x187FF0000  0x00000800  -
0x187FF0800  0x0001F000  /
0x18800F800  0x00000800  -
0x188010000  0x00008000  +
0x188018000  0x00000800  -
0x188018800  0x00007000  /
0x18801F800  0x00000800  -
0x188020000  0x00010000  +
0x188030000  0x00000800  -
0x188030800  0x0000F000  /
0x18803F800  0x00000800  -
0x188040000  0x00008000  +
0x188048000  0x00000800  -
0x188048800  0x00007000  /
0x18804F800  0x00000800  -
0x188050000  0x00010000  +
0x188060000  0x00000800  -
0x188060800  0x0000F000  /
0x18806F800  0x00000800  -
0x188070000  0x00008000  +
0x188078000  0x00000800  -
0x188078800  0x00007000  /
0x18807F800  0x00000800  -
0x188080000  0x00010000  +
0x188090000  0x00000800  -
0x188090800  0x00007000  /
0x188097800  0x00000800  -
0x188098000  0x00009000  +
0x1880A1000  0x00000800  -
0x1880A1800  0x0000E000  /
0x1880AF800  0x00000800  -
0x1880B0000  0x00008000  +
0x1880B8000  0x00000800  -
0x1880B8800  0x00007000  /
0x1880BF800  0x00000800  -
0x1880C0000  0x00010000  +
0x1880D0000  0x00000800  -
0x1880D0800  0x0000F000  /
0x1880DF800  0x00000800  -
0x1880E0000  0x00008000  +
0x1880E8000  0x00000800  -
0x1880E8800  0x00007000  /
0x1880EF800  0x00000800  -
0x1880F0000  0x00010000  +
0x188100000  0x00000800  -
0x188100800  0x0000F000  /
0x18810F800  0x00000800  -
0x188110000  0x00008000  +
0x188118000  0x00000800  -
0x188118800  0x00007000  /
0x18811F800  0x00000800  -
0x188120000  0x00010000  +
0x188130000  0x00000800  -
0x188130800  0x0000F000  /
0x18813F800  0x00000800  -
0x188140000  0x00008000  +
0x188148000  0x00000800  -
0x188148800  0x00007000  /
0x18814F800  0x00000800  -
0x188150000  0x00010000  +
0x188160000  0x00000800  -
0x188160800  0x0001F000  /
0x18817F800  0x00000800  -
0x188180000  0x00008000  +
0x188188000  0x00000800  -
0x188188800  0x00027000  /
0x1881AF800  0x00000800  -
0x1881B0000  0x00008000  +
0x1881B8000  0x00000800  -
0x1881B8800  0x00007000  /
0x1881BF800  0x00000800  -
0x1881C0000  0x00010000  +
0x1881D0000  0x00000800  -
0x1881D0800  0x00007000  /
0x1881D7800  0x00000800  -
0x1881D8000  0x00010000  +
0x1881E8000  0x00000800  -
0x1881E8800  0x00007000  /
0x1881EF800  0x00000800  -
0x1881F0000  0x00010000  +
0x188200000  0x00000800  -
0x188200800  0x0001F000  /
0x18821F800  0x00000800  -
0x188220000  0x00008000  +
0x188228000  0x00000800  -
0x188228800  0x00007000  /
0x18822F800  0x00000800  -
0x188230000  0x00010000  +
0x188240000  0x00000800  -
0x188240800  0x00007000  /
0x188247800  0x00000800  -
0x188248000  0x00010000  +
0x188258000  0x00000800  -
0x188258800  0x00007000  /
0x18825F800  0x00000800  -
0x188260000  0x00010000  +
0x188270000  0x00000800  -
0x188270800  0x0000F000  /
0x18827F800  0x00000800  -
0x188280000  0x00008000  +
0x188288000  0x00000800  -
0x188288800  0x00007000  /
0x18828F800  0x00000800  -
0x188290000  0x00010000  +
0x1882A0000  0x00000800  -
0x1882A0800  0x00007000  /
0x1882A7800  0x00000800  -
0x1882A8000  0x00010000  +
0x1882B8000  0x00000800  -
0x1882B8800  0x00007000  /
0x1882BF800  0x00000800  -
0x1882C0000  0x00010000  +
0x1882D0000  0x00000800  -
0x1882D0800  0x0001F000  /
0x1882EF800  0x00000800  -
0x1882F0000  0x00008000  +
0x1882F8000  0x00000800  -
0x1882F8800  0x00007000  /
0x1882FF800  0x00000800  -
0x188300000  0x00010000  +
0x188310000  0x00000800  -
0x188310800  0x00007000  /
0x188317800  0x00000800  -
0x188318000  0x00010000  +
0x188328000  0x00000800  -
0x188328800  0x00007000  /
0x18832F800  0x00000800  -
0x188330000  0x00010000  +
0x188340000  0x00000800  -
0x188340800  0x0000F000  /
0x18834F800  0x00000800  -
0x188350000  0x00008000  +
0x188358000  0x00000800  -
0x188358800  0x00007000  /
0x18835F800  0x00000800  -
0x188360000  0x00010000  +
0x188370000  0x00000800  -
0x188370800  0x0000D000  /
0x18837D800  0x00000800  -
0x18837E000  0x0000A000  +
0x188388000  0x00000800  -
0x188388800  0x00007000  /
0x18838F800  0x00000800  -
0x188390000  0x00008000  +
0x188398000  0x00000800  -
0x188398800  0x00007000  /
0x18839F800  0x00000800  -
0x1883A0000  0x00010000  +
0x1883B0000  0x00000800  -
0x1883B0800  0x0000F000  /
0x1883BF800  0x00000800  -
0x1883C0000  0x00008000  +
0x1883C8000  0x00000800  -
0x1883C8800  0x00007000  /
0x1883CF800  0x00000800  -
0x1883D0000  0x00010000  +
0x1883E0000  0x00000800  -
0x1883E0800  0x0000C000  /
0x1883EC800  0x00000800  -
0x1883ED000  0x0000B000  +
0x1883F8000  0x00000800  -
0x1883F8800  0x00007000  /
0x1883FF800  0x00000800  -
0x188400000  0x00010000  +
0x188410000  0x00000800  -
0x188410800  0x0000F000  /
0x18841F800  0x00000800  -
0x188420000  0x00008000  +
0x188428000  0x00000800  -
0x188428800  0x00007000  /
0x18842F800  0x00000800  -
0x188430000  0x00010000  +
0x188440000  0x00000800  -
0x188440800  0x0001C000  /
0x18845C800  0x00000800  -
0x18845D000  0x0000B000  +
0x188468000  0x00000800  -
0x188468800  0x00007000  /
0x18846F800  0x00000800  -
0x188470000  0x00010000  +
0x188480000  0x00000800  -
0x188480800  0x0000F000  /
0x18848F800  0x00000800  -
0x188490000  0x00008000  +
0x188498000  0x00000800  -
0x188498800  0x00007000  /
0x18849F800  0x00000800  -
0x1884A0000  0x00010000  +
0x1884B0000  0x00000800  -
0x1884B0800  0x0000F000  /
0x1884BF800  0x00000800  -
0x1884C0000  0x00008000  +
0x1884C8000  0x00000800  -
0x1884C8800  0x00007000  /
0x1884CF800  0x00000800  -
0x1884D0000  0x00010000  +
0x1884E0000  0x00000800  -
0x1884E0800  0x0000F000  /
0x1884EF800  0x00000800  -
0x1884F0000  0x00008000  +
0x1884F8000  0x00000800  -
0x1884F8800  0x00007000  /
0x1884FF800  0x00000800  -
0x188500000  0x00008000  +
0x188508000  0x00000800  -
0x188508800  0x00007000  /
0x18850F800  0x00000800  -
0x188510000  0x00010000  +
0x188520000  0x00000800  -
0x188520800  0x0000F000  /
0x18852F800  0x00000800  -
0x188530000  0x00008000  +
0x188538000  0x00000800  -
0x188538800  0x00007000  /
0x18853F800  0x00000800  -
0x188540000  0x00010000  +
0x188550000  0x00000800  -
0x188550800  0x0000F000  /
0x18855F800  0x00000800  -
0x188560000  0x00008000  +
0x188568000  0x00000800  -
0x188568800  0x00007000  /
0x18856F800  0x00000800  -
0x188570000  0x00010000  +
0x188580000  0x00000800  -
0x188580800  0x0000F000  /
0x18858F800  0x00000800  -
0x188590000  0x00008000  +
0x188598000  0x00000800  -
0x188598800  0x00007000  /
0x18859F800  0x00000800  -
0x1885A0000  0x00008000  +
0x1885A8000  0x00000800  -
0x1885A8800  0x00007000  /
0x1885AF800  0x00000800  -
0x1885B0000  0x00010000  +
0x1885C0000  0x00000800  -
0x1885C0800  0x0000F000  /
0x1885CF800  0x00000800  -
0x1885D0000  0x00008000  +
0x1885D8000  0x00000800  -
0x1885D8800  0x00007000  /
0x1885DF800  0x00000800  -
0x1885E0000  0x00010000  +
0x1885F0000  0x00000800  -
0x1885F0800  0x0000F000  /
0x1885FF800  0x00000800  -
0x188600000  0x00008000  +
0x188608000  0x00000800  -
0x188608800  0x00007000  /
0x18860F800  0x00000800  -
0x188610000  0x00010000  +
0x188620000  0x00000800  -
0x188620800  0x00007000  /
0x188627800  0x00000800  -
0x188628000  0x00010000  +
0x188638000  0x00000800  -
0x188638800  0x00037000  /
0x18866F800  0x00000800  -
0x188670000  0x00008000  +
0x188678000  0x00000800  -
0x188678800  0x00007000  /
0x18867F800  0x00000800  -
0x188680000  0x00010000  +
0x188690000  0x00000800  -
0x188690800  0x00007000  /
0x188697800  0x00000800  -
0x188698000  0x00010000  +
0x1886A8000  0x00000800  -
0x1886A8800  0x00007000  /
0x1886AF800  0x00000800  -
0x1886B0000  0x00010000  +
0x1886C0000  0x00000800  -
0x1886C0800  0x0000F000  /
0x1886CF800  0x00000800  -
0x1886D0000  0x00008000  +
0x1886D8000  0x00000800  -
0x1886D8800  0x00007000  /
0x1886DF800  0x00000800  -
0x1886E0000  0x00010000  +
0x1886F0000  0x00000800  -
0x1886F0800  0x00007000  /
0x1886F7800  0x00000800  -
0x1886F8000  0x00010000  +
0x188708000  0x00000800  -
0x188708800  0x00007000  /
0x18870F800  0x00000800  -
0x188710000  0x00008000  +
0x188718000  0x00000800  -
0x188718800  0x00007000  /
0x18871F800  0x00000800  -
0x188720000  0x00010000  +
0x188730000  0x00000800  -
0x188730800  0x0000F000  /
0x18873F800  0x00000800  -
0x188740000  0x00008000  +
0x188748000  0x00000800  -
0x188748800  0x00007000  /
0x18874F800  0x00000800  -
0x188750000  0x00010000  +
0x188760000  0x00000800  -
0x188760800  0x00007000  /
0x188767800  0x00000800  -
0x188768000  0x00010000  +
0x188778000  0x00000800  -
0x188778800  0x00007000  /
0x18877F800  0x00000800  -
0x188780000  0x00010000  +
0x188790000  0x00000800  -
0x188790800  0x00047000  /
0x1887D7800  0x00000800  -
0x1887D8000  0x00010000  +
0x1887E8000  0x00000800  -
0x1887E8800  0x00007000  /
0x1887EF800  0x00000800  -
0x1887F0000  0x00010000  +
0x188800000  0x00000800  -
0x188800800  0x0000F000  /
0x18880F800  0x00000800  -
0x188810000  0x00008000  +
0x188818000  0x00000800  -
0x188818800  0x00007000  /
0x18881F800  0x00000800  -
0x188820000  0x00010000  +
0x188830000  0x00000800  -
0x188830800  0x0000A000  /
0x18883A800  0x00000800  -
0x18883B000  0x0000D000  +
0x188848000  0x00000800  -
0x188848800  0x00007000  /
0x18884F800  0x00000800  -
0x188850000  0x00010000  +
0x188860000  0x00000800  -
0x188860800  0x0001F000  /
0x18887F800  0x00000800  -
0x188880000  0x00008000  +
0x188888000  0x00000800  -
0x188888800  0x00007000  /
0x18888F800  0x00000800  -
0x188890000  0x00010000  +
0x1888A0000  0x00000800  -
0x1888A0800  0x00008000  /
0x1888A8800  0x00000800  -
0x1888A9000  0x0000F000  +
0x1888B8000  0x00000800  -
0x1888B8800  0x00007000  /
0x1888BF800  0x00000800  -
0x1888C0000  0x00010000  +
0x1888D0000  0x00000800  -
0x1888D0800  0x0000F000  /
0x1888DF800  0x00000800  -
0x1888E0000  0x00008000  +
0x1888E8000  0x00000800  -
0x1888E8800  0x00007000  /
0x1888EF800  0x00000800  -
0x1888F0000  0x00010000  +
0x188900000  0x00000800  -
0x188900800  0x0001F000  /
0x18891F800  0x00000800  -
0x188920000  0x00008000  +
0x188928000  0x00000800  -
0x188928800  0x00007000  /
0x18892F800  0x00000800  -
0x188930000  0x00010000  +
0x188940000  0x00000800  -
0x188940800  0x0000F000  /
0x18894F800  0x00000800  -
0x188950000  0x00008000  +
0x188958000  0x00000800  -
0x188958800  0x00007000  /
0x18895F800  0x00000800  -
0x188960000  0x00010000  +
0x188970000  0x00000800  -
0x188970800  0x0000F000  /
0x18897F800  0x00000800  -
0x188980000  0x00008000  +
0x188988000  0x00000800  -
0x188988800  0x00007000  /
0x18898F800  0x00000800  -
0x188990000  0x00010000  +
0x1889A0000  0x00000800  -
0x1889A0800  0x0000F000  /
0x1889AF800  0x00000800  -
0x1889B0000  0x00008000  +
0x1889B8000  0x00000800  -
0x1889B8800  0x00007000  /
0x1889BF800  0x00000800  -
0x1889C0000  0x00010000  +
0x1889D0000  0x00000800  -
0x1889D0800  0x0001F000  /
0x1889EF800  0x00000800  -
0x1889F0000  0x00008000  +
0x1889F8000  0x00000800  -
0x1889F8800  0x00007000  /
0x1889FF800  0x00000800  -
0x188A00000  0x00010000  +
0x188A10000  0x00000800  -
0x188A10800  0x0000F000  /
0x188A1F800  0x00000800  -
0x188A20000  0x00008000  +
0x188A28000  0x00000800  -
0x188A28800  0x00007000  /
0x188A2F800  0x00000800  -
0x188A30000  0x00010000  +
0x188A40000  0x00000800  -
0x188A40800  0x0000F000  /
0x188A4F800  0x00000800  -
0x188A50000  0x00008000  +
0x188A58000  0x00000800  -
0x188A58800  0x00007000  /
0x188A5F800  0x00000800  -
0x188A60000  0x00010000  +
0x188A70000  0x00000800  -
0x188A70800  0x00007000  /
0x188A77800  0x00000800  -
0x188A78000  0x00020000  +
0x188A98000  0x00000800  -
0x188A98800  0x00007000  /
0x188A9F800  0x00000800  -
0x188AA0000  0x00028000  +
0x188AC8000  0x00000800  -
0x188AC8800  0x00006000  /
0x188ACE800  0x00000800  -
0x188ACF000  0x00029000  +
0x188AF8000  0x00000800  -
0x188AF8800  0x00007000  /
0x188AFF800  0x00000800  -
0x188B00000  0x00010000  +
0x188B10000  0x00000800  -
0x188B10800  0x0000F000  /
0x188B1F800  0x00000800  -
0x188B20000  0x00018000  +
0x188B38000  0x00000800  -
0x188B38800  0x00006000  /
0x188B3E800  0x00000800  -
0x188B3F000  0x00029000  +
0x188B68000  0x00000800  -
0x188B68800  0x00027000  /
0x188B8F800  0x00000800  -
0x188B90000  0x00050000  +
0x188BE0000  0x00000800  -
0x188BE0800  0x0001F000  /
0x188BFF800  0x00000800  -
0x188C00000  0x0003C000  +
0x188C3C000  0x00000800  -
